algorithm,impl,message_size,trial,elapsed_ns,bytes_hashed,cpu_model,cpu_freq_hz,core,threads,os,compiler,build_flags,timestamp
sha3-256,openssl,1048576,3,53605578,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:15Z
sha3-256,openssl,1048576,4,53627577,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:15Z
sha3-256,openssl,1048576,5,53620828,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:15Z
sha3-256,openssl,1048576,6,53608077,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:15Z
sha3-256,openssl,1048576,7,53668827,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
sha3-256,openssl,1048576,8,53654578,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
sha3-256,openssl,1048576,9,53625578,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
sha3-256,openssl,1048576,10,54310578,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
sha3-256,openssl,1048576,11,54144329,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
sha3-256,openssl,1048576,12,53937828,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
sha3-256,openssl,1048576,13,54127328,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
sha3-256,openssl,1048576,14,53889577,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
sha3-256,openssl,1048576,15,53727827,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
sha3-256,openssl,1048576,16,53732328,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
sha3-256,openssl,1048576,17,53684828,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
sha3-256,openssl,1048576,18,53609828,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
sha3-256,openssl,1048576,19,54507329,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16,0,7500,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16,1,9000,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16,2,9500,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16,3,8750,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16,4,8750,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16,5,8750,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16,6,8750,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16,7,8750,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16,8,8750,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16,9,8750,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16,10,8750,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16,11,8750,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16,12,8750,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16,13,8750,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16,14,8750,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16,15,8750,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16,16,8500,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16,17,8750,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16,18,8750,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16,19,8750,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,64,0,7250,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,64,1,8750,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,64,2,8750,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,64,3,11250,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,64,4,8750,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,64,5,8750,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,64,6,8500,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,64,7,8750,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,64,8,8500,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,64,9,8750,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,64,10,8750,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,64,11,9250,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,64,12,9000,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,64,13,8750,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,64,14,8750,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,64,15,8500,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,64,16,8750,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,64,17,8750,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,64,18,9000,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,64,19,8750,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,256,0,10500,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,256,1,12250,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,256,2,12250,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,256,3,12250,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,256,4,12250,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,256,5,12250,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,256,6,12500,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,256,7,12250,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,256,8,12250,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,256,9,12250,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,256,10,12250,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,256,11,12250,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,256,12,12250,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,256,13,12250,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,256,14,12250,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,256,15,12500,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,256,16,12250,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,256,17,14250,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,256,18,12250,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,256,19,12250,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,1024,0,31250,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,1024,1,33250,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,1024,2,33000,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,1024,3,33000,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,1024,4,33000,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,1024,5,33000,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,1024,6,33000,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,1024,7,33000,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,1024,8,33000,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,1024,9,33000,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,1024,10,33001,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,1024,11,32750,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,1024,12,33250,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,1024,13,33000,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,1024,14,33000,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,1024,15,33000,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,1024,16,33000,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,1024,17,32750,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,1024,18,33000,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,1024,19,33000,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,4096,0,113251,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,4096,1,114750,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,4096,2,114500,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,4096,3,114750,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,4096,4,114500,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,4096,5,114501,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,4096,6,114750,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,4096,7,114750,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,4096,8,114750,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,4096,9,114750,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,4096,10,117000,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,4096,11,114500,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,4096,12,114750,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,4096,13,114750,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,4096,14,114751,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,4096,15,114750,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,4096,16,114750,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,4096,17,114750,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,4096,18,114750,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,4096,19,114751,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16384,0,440251,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16384,1,446750,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16384,2,443501,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16384,3,443501,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16384,4,443500,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16384,5,443501,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16384,6,443501,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16384,7,443250,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16384,8,443501,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16384,9,443251,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16384,10,443250,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16384,11,443500,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16384,12,443501,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16384,13,443251,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16384,14,443500,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16384,15,443501,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16384,16,476751,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16384,17,447000,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16384,18,443751,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,16384,19,443501,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,65536,0,1770753,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,65536,1,1773752,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,65536,2,1775003,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,65536,3,1805503,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,65536,4,1773752,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,65536,5,1772753,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,65536,6,1772502,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,65536,7,1772753,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,65536,8,1772503,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,65536,9,1819752,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,65536,10,1774003,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,65536,11,1772503,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,65536,12,1772752,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,65536,13,1772503,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,65536,14,1805252,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,65536,15,1773502,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,65536,16,1772503,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,65536,17,1772752,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,65536,18,1772503,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,65536,19,1772503,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,262144,0,7098510,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,262144,1,7109760,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,262144,2,7071011,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,262144,3,7102260,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,262144,4,7104260,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,262144,5,7103511,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,262144,6,7071760,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,262144,7,7124510,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,262144,8,7103761,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,262144,9,7071260,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,262144,10,7105010,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,262144,11,7103261,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,262144,12,7115010,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,262144,13,7071260,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
blake2b,libsodium,262144,14,7108011,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:16Z
